Segment 0,Segment 1,Segment 2,Segment 3,Segment 4,Segment 5,Segment 6,Segment 7,Segment 8,Segment 9,Segment 10,Segment 11,Segment 12,Segment 13,Segment 14,Segment 15,Segment 16,Segment 17,Segment 18,Segment 19,Segment 20,Segment 21,Segment 22,Segment 23,Segment 24,Segment 25,Segment 26,Segment 27,Segment 28,Segment 29,Segment 30,Segment 31,Segment 32,Segment 33,Segment 34,Segment 35,Segment 36,Segment 37,Segment 38,Segment 39,Segment 40,Segment 41,Segment 42,Segment 43,Segment 44,Segment 45,Segment 46,Segment 47
-281.3810844,-305.6956454,844.0337584,-592.9724998,-130.0649955,1047.006159,-674.656328,-268.7328761,655.431847,246.9267375,-688.9568316,-498.5935942,378.7543014,1196.459507,1594.13777,716.8520912,800.1005427,-167.1353822,-349.5736212,375.7062639,-787.2070079,-555.7033892,951.7204912,-45.0789538,-265.8699692,766.0842631,-358.8481295,57.75731648,-174.2355901,-374.4435284,857.5393671,-544.5163956,8.755603672,784.9362035,51.10593188,-598.5441153,8.038189663,-641.5515524,-577.5216239,-432.6742257,-104.6721156,329.8664792,163.403843,-531.2323376,843.278239,336.819045,-204.5456697,-391.4318741
-182.5376935,-312.6465401,825.3014666,-611.0011402,-150.1894365,1062.028586,-621.1371887,-265.0933161,552.535139,356.0083943,-709.3148486,-521.2618302,293.4628636,1141.899288,1548.949696,647.2029637,771.1166081,-71.46091698,-339.6021144,485.1087914,-811.6513832,-583.2551386,978.6675976,44.63855863,-254.7520969,870.4832348,-355.9479762,-32.46442288,-85.1179834,-373.4054149,947.8087864,-542.8288035,103.3854585,773.0528888,48.7232346,-602.2861049,70.02162774,-564.2292697,-537.6291335,-461.0498963,-106.2437569,249.6802726,92.16667629,-500.9889431,878.3740499,441.828925,-88.2142374,-388.3301767
-79.83831167,-323.239964,793.5924852,-624.1330809,-165.9787541,1062.880802,-556.2080503,-265.0354085,450.1272186,466.2223077,-728.9996562,-537.9318793,211.6583373,1078.494322,1490.684092,574.0158237,730.3510934,26.29056262,-328.7727683,592.0207651,-837.4386412,-603.7419024,992.137418,139.7690788,-238.9179315,966.6649904,-353.8685208,-117.2671257,8.620538581,-369.7389807,1027.692041,-538.8962863,205.9345704,759.8000519,46.95941689,-600.473011,133.6629977,-476.9889533,-488.1697959,-488.1245842,-111.3923842,167.8885891,27.69405033,-460.9324803,899.7150918,544.0731981,34.59534896,-384.9374562
25.01766786,-337.3644562,749.7492187,-631.287134,-177.8403647,1049.857705,-480.3180504,-269.0726218,349.7504781,575.6400983,-747.226297,-549.2200819,134.3897255,1007.503921,1420.636841,498.8130684,678.7276306,124.4020542,-317.9558123,694.5136985,-863.9521935,-617.7902998,992.0963844,238.7747396,-219.4651991,1052.908109,-352.9098387,-195.6476191,105.5123394,-364.2763916,1095.843049,-533.518553,315.0123366,745.3274167,45.80210202,-592.1294928,197.9620134,-380.7781143,-429.194607,-512.9403004,-120.2249579,85.91411715,-29.84364915,-410.8165782,907.0960598,641.7584036,162.0973956,-381.2542968
130.2299426,-354.745872,694.8364336,-631.4477989,-186.2422026,1023.531076,-394.207861,-277.5744436,252.8098145,682.2972191,-763.1321298,-555.8278886,62.54315445,930.2813982,1340.293441,423.0875287,617.3806298,221.0939951,-307.9727033,790.7236124,-890.4665863,-626.1442277,978.7913374,339.9673758,-197.526175,1127.687508,-353.3039753,-266.8036323,203.9582612,-357.837905,1151.164201,-527.4785886,429.0008838,729.787826,45.224421,-576.3501987,261.8737968,-276.7988846,-360.9876156,-534.4936194,-132.7547151,5.11315009,-80.47344242,-350.6150481,900.6136329,733.1489551,292.3227042,-377.2877056
233.9442313,-374.9461878,630.1090453,-623.6996451,-191.6992349,984.7296329,-298.9032292,-290.7531136,160.5479776,784.2448121,-775.7925932,-558.5215534,-3.16907706,848.2407179,1251.28753,348.2669671,547.6218596,314.5708827,-299.5793716,878.8998991,-916.1518231,-629.6411866,952.7364987,441.5515816,-174.2380977,1189.711636,-355.2055007,-330.139156,302.2668248,-351.2134959,1192.832288,-521.5274929,546.0929647,713.3360847,45.18715736,-552.3370466,324.3354738,-166.4872763,-284.0734286,-551.7572515,-148.899158,-73.25411144,-124.4016267,-280.5408076,880.6597852,816.6138722,423.1665224,-373.0506946
334.3014361,-397.3660176,556.9758873,-607.2611329,-194.7596553,934.5129165,-195.6992949,-308.6529743,74.02627007,879.6014796,-784.241157,-558.1116599,-62.21477845,762.8231054,1155.356954,275.6814275,470.9031629,403.069073,-293.4506446,957.4506733,-940.0819782,-629.1877071,914.6935005,541.6717474,-150.7148076,1237.952484,-358.682801,-385.264802,398.697151,-345.1457078,1220.316134,-516.3706013,664.3368221,696.1275869,45.64102198,-519.4363599,384.2936201,-51.48418029,-199.2173466,-563.7048551,-168.4781957,-148.0490053,-161.9913715,-201.0581293,847.9065725,890.6705029,552.4422067,-368.5616298
429.487289,-421.2512729,476.9606685,-581.5166645,-195.990951,874.1399623,-86.13588888,-331.1428835,-5.889235044,966.6032738,-787.4932241,-555.4328097,-114.243626,675.4644351,1054.298708,206.5343198,388.776503,484.9040916,-290.1659021,1024.983142,-961.2484953,-625.7343869,865.6453512,638.4614802,-128.0201798,1271.667615,-363.7105416,-431.9935739,491.5041315,-340.3138151,1233.385568,-512.6548383,781.6864021,678.3166215,46.52889755,-477.1742698,440.7315717,66.40107711,-107.4176585,-569.3386625,-191.2126023,-218.275119,-193.7370923,-112.8872212,803.2830461,954.0237939,677.9386863,-363.8434139
517.7807397,-445.7043357,391.6613652,-546.0456022,-195.9660056,805.0338313,28.03559324,-357.9121502,-78.53596945,1043.650298,-784.5735302,-551.3237423,-159.0846575,587.5641749,949.924093,141.8779466,302.8525718,558.5158139,-290.196036,1080.337766,-978.5783755,-620.2509827,806.7653749,730.0937056,-107.1437713,1290.413691,-370.163788,-470.3325303,578.9842709,-337.3193552,1232.111656,-510.9572149,896.0550888,660.0542954,47.78792846,-425.2886945,492.6956357,185.2334794,-9.88996157,-567.7192899,-216.7230367,-283.0939781,-220.2367274,-17.00045952,747.9451968,1005.599873,797.4796393,-358.9225739
597.5994308,-469.7000131,302.7092899,-500.6469826,-195.2493753,728.7431464,144.8927703,-388.4704615,-143.4578019,1109.348444,-774.5463674,-546.6080899,-196.7398476,500.4565745,844.015374,82.59399478,214.7591906,622.509964,-293.8918221,1122.615249,-990.9572198,-613.7019394,739.3822742,814.8297242,-88.97895535,1294.051332,-377.8142826,-500.4708714,659.5206054,-336.6730731,1216.858459,-511.7743706,1005.371024,641.4860842,49.35137247,-363.7561972,539.3193017,302.9999696,91.95626997,-557.9969004,-244.5299536,-341.8356062,-242.1630698,85.39004127,683.2400463,1044.572947,908.9822288,-353.8283136
667.5407642,-492.1064121,211.7290395,-445.3587245,-194.3838581,646.9018105,262.3890135,-422.1522472,-200.4029166,1162.544972,-756.547743,-542.0759272,-227.3741724,415.3846957,738.2851248,29.37932751,126.1006926,675.6945462,-301.4738638,1151.195701,-997.25684,-607.0226803,664.9425268,891.0655412,-74.30370233,1282.741422,-386.3293606,-522.7649988,731.6251473,-338.7833324,1188.266839,-515.5130657,1107.632067,622.749095,51.15017005,-292.8121036,579.844664,417.660417,196.5482784,-539.4427069,-274.0547904,-394.0040235,-260.2352929,192.8534443,610.6651727,1070.384765,1010.513284,-348.5915803
726.4172746,-511.7106906,120.3004399,-380.4702661,-193.8774679,561.1880841,378.4047903,-458.1258735,-249.3170256,1202.356866,-729.8183986,-538.4662432,-251.3026078,333.4777787,634.3393406,-17.26276659,38.41940053,717.1100427,-313.0243167,1165.749592,-996.3668779,-601.0969371,584.971339,957.3739192,-63.76407649,1256.933297,-395.2739321,-537.7210937,793.977433,-343.9460587,1147.2311,-522.4815679,1200.958554,603.9692109,53.11422113,-212.9624487,613.6403974,527.2001855,302.1868522,-511.4796535,-304.6228599,-439.2779059,-275.1917542,303.7693268,531.8250745,1082.756166,1100.340956,-343.2441802
773.2852733,-527.2494417,29.92349053,-306.5277753,-194.1909309,473.2841539,490.8018885,-495.4079669,-290.3323779,1228.191155,-693.7364522,-536.4504447,-268.9745255,255.7323273,533.6452189,-57.02588329,-46.8397954,746.0524725,-328.4806602,1166.240416,-987.2296074,-596.7353652,501.0333465,1012.540794,-57.86046833,1217.345503,-404.1158751,-545.9757395,845.4579274,-352.3363206,1094.869431,-532.8819237,1283.642147,585.2583468,55.17338347,-124.986612,640.2157911,629.6825321,407.0881725,-473.7110109,-335.4683885,-477.506763,-287.7650522,416.3641133,448.3858499,1081.690502,1176.9801,-337.8179654
807.4659934,-537.4432323,-58.01283903,-224.3313394,-195.7258359,384.8372545,597.478706,-532.883029,-323.7530872,1239.756662,-647.8483223,-536.6170057,-280.9559491,182.9971741,437.5043279,-89.79854558,-128.3608903,762.0886964,-347.6318175,1152.91925,-968.8768439,-594.6556736,414.6941791,1055.594944,-56.93656006,1164.940038,-412.2350752,-548.2750752,885.1752713,-364.0016872,1032.48933,-546.8031774,1354.189321,566.7120709,57.25821941,-29.92989199,659.230505,723.2990666,509.4292278,-425.945577,-365.7421313,-508.7031128,-298.6601731,528.7536627,362.0296856,1067.468988,1239.229933,-332.3441068
828.5587439,-541.0345745,-142.257279,-134.9238566,-198.8135959,297.4232991,696.4247875,-569.3283233,-350.0373403,1237.066965,-591.896544,-539.4573839,-287.9101272,115.9626709,347.0316641,-115.6572971,-204.9835387,765.0636542,-370.1169525,1126.311641,-940.4676621,-595.4644948,327.4839115,1085.830085,-61.17102725,1100.891156,-418.9362107,-545.4529183,912.486614,-378.857544,961.5492261,-564.2156712,1411.358222,548.4078248,59.300521,70.91425729,670.4998789,806.4165918,607.3952013,-368.2181997,-394.5219406,-533.0312175,-308.5363714,638.9906093,274.4106133,1040.638306,1286.202846,-326.8524642
836.4458669,-536.8283633,-221.7179046,-39.57168552,-203.7054056,212.5138507,785.7728461,-603.4437815,-369.7770797,1220.434627,-525.8431072,-545.3533518,-290.5768676,55.15402927,263.1408795,-134.8552859,-275.7246126,755.0995203,-395.4272741,1087.197511,-901.3254523,-599.6412259,240.8632985,1102.818882,-70.57200369,1026.549958,-423.4652359,-538.4082428,927.0105534,-396.684586,883.617646,-584.9666381,1454.18794,530.4039098,61.23364129,176.0320834,673.9957778,877.6187876,699.2271591,-300.8044383,-420.8265831,-550.7930051,-317.9932137,745.1148507,187.1129032,1001.991022,1317.343623,-321.3710599
831.2895695,-523.7335802,-295.4784645,60.26252998,-210.5634139,131.4471209,863.8466278,-633.8864127,-383.6757618,1190.457046,-449.8870514,-554.5659152,-289.7510582,0.928728602,186.5357308,-147.806877,-339.7941887,732.5870434,-422.9111596,1036.584921,-850.9727316,-607.5240928,156.1935635,1106.418663,-84.97437215,943.406039,-425.0293534,-528.0823446,928.6324838,-417.128735,800.3312483,-608.7773671,1482.019471,512.7393226,62.99265488,283.726699,669.8431063,935.7414191,783.2683843,-224.228352,-443.6329759,-562.4118314,-327.560967,845.2054473,101.613328,952.5395892,1332.438675,-315.9256636
813.5209724,-500.8048625,-362.8092965,162.9540951,-219.4533585,55.40353111,929.2031438,-659.3084142,-392.5247904,1147.994547,-364.4752308,-567.2260286,-286.2607811,-46.52219122,117.7075982,-155.0689005,-396.6057946,698.1695963,-451.7828692,975.6787298,-789.1620903,-619.2987027,74.71036159,1096.768936,-104.0399816,853.0474923,-422.8201049,-515.4359799,917.5024166,-439.7037509,713.3530172,-635.24228,1494.50795,495.4344329,64.51436815,392.1632375,658.3122582,979.9000055,858.007785,-139.2626517,-461.8968582,-568.4147304,-337.6952444,937.4321377,19.24835418,893.4848905,1331.615257,-310.5394879
783.8219638,-467.2823815,-423.1729126,266.7564623,-230.3389342,-14.61378234,980.6680095,-678.3979093,-397.1792046,1094.141552,-270.3054221,-583.3273453,-280.9454039,-87.16922361,56.93873324,-157.3191864,-445.7809181,652.7206796,-481.1350554,905.8452843,-715.9017028,-634.989371,-2.497621452,1074.281093,-127.2609243,757.1205595,-416.0390413,-501.4267243,894.0255895,-463.7968016,624.331841,-663.8302921,1491.626011,478.4924219,65.7372006,499.4202111,639.8078918,1009.509182,922.1189592,-46.92075227,-474.5767313,-569.413776,-348.7755425,1020.104704,-58.81288897,826.180436,1315.330973,-305.232992
743.1006653,-422.6283861,-476.2244954,369.8460221,-243.0781818,-77.79329257,1017.362889,-689.9210217,-398.5331629,1030.191865,-168.3212671,-602.7212777,-274.6340046,-121.1362132,4.31074233,-155.3330451,-487.1479459,597.31581,-509.9551859,828.5743178,-631.4739701,-654.4535112,-74.50513622,1039.620913,-153.9660298,657.2901083,-403.9252802,-486.9867725,858.8464018,-488.6772368,534.8645695,-693.8888479,1473.658426,461.901336,66.6009672,603.5449012,614.8545245,1024.293295,974.493702,51.55938772,-480.6607027,-566.0871161,-361.1070374,1091.718512,-131.5892444,752.0934095,1284.354173,-300.0237863
692.4614964,-366.5587617,-521.8076796,470.369905,-257.4221821,-133.5241571,1038.724334,-692.7638468,-397.4957182,957.5992732,-59.69890484,-625.1146647,-268.1244608,-148.6892836,-40.28230715,-149.9583437,-520.7358327,533.199864,-537.1458898,745.4392804,-536.4460895,-677.379381,-140.5617749,993.6847002,-183.3307401,555.2020382,-385.784107,-473.0013861,812.8264067,-513.5087613,446.4614939,-724.6510005,1441.188422,445.6365794,67.04660839,702.610362,584.0795272,1024.288097,1014.268976,154.7393786,-479.1956563,-559.1601732,-374.9247867,1150.994718,-198.3013929,672.7638506,1239.736121,-294.9266244
633.1709598,-299.0680369,-559.9460931,566.4950889,-273.0163338,-181.4001064,1044.513602,-685.9728117,-394.9673216,877.9347635,54.17447659,-650.0703617,-262.163506,-170.2232838,-77.11686224,-142.0897909,-546.7629262,461.7510484,-561.5491079,658.0572785,-431.6716607,-703.2874582,-200.0983508,937.5700566,-214.3905198,452.4485551,-361.0156532,-460.2881908,757.0172536,-537.365125,360.5160123,-755.2458596,1395.076358,429.6636512,67.01593662,794.7715242,548.194155,1009.833694,1040.846622,261.0118362,-469.317968,-549.3874085,-390.3993626,1196.913854,-258.3788292,589.7632684,1182.776037,-289.953469
566.620358,-220.4464556,-590.831217,656.4570664,-289.4044574,-221.2183407,1034.817381,-668.7919139,-391.8174251,792.8417429,171.7295684,-677.0110668,-257.4280298,-186.2461703,-106.6197052,-132.6429976,-565.6214639,384.4427211,-581.9737818,568.0497452,-318.2828155,-731.535701,-252.728443,872.5424,-246.0579167,350.5370841,-329.1425849,-449.5775378,692.6295928,-559.24935,278.2790477,-784.7126499,1336.431622,413.9409416,66.4514916,878.3179564,507.9732838,981.5592198,1053.905334,368.6381682,-450.2847943,-537.534955,-407.6429303,1228.741747,-311.460078,504.6539749,1114.980329,-285.1136172
494.2866853,-131.2880002,-614.8071695,738.6063817,-306.0359216,-252.9737494,1010.03961,-640.6953827,-388.863496,703.9906674,291.2504215,-705.2266766,-254.5078758,-197.3617298,-129.3454159,-122.5288207,-577.8583488,302.8042953,-597.2266589,477.004878,-197.672785,-761.3289024,-298.2454313,799.9984243,-277.1433267,250.8633942,-289.8356728,-441.4941616,620.9990342,-578.1163915,200.8385928,-812.018511,1266.578804,398.4224285,65.29661503,951.7210571,464.2345278,940.3599481,1053.404721,475.7914442,-421.5047999,-524.3643196,-426.7148811,1246.047032,-357.3865201,418.9503666,1038.017455,-280.4138722
417.6929355,-32.48861555,-632.3530491,811.4514703,-322.2759159,-276.8488628,970.8849057,-601.4144132,-386.8516876,613.0344779,410.9152749,-733.885414,-253.890375,-204.2510335,-145.9522777,-112.6284365,-584.1528681,218.3824243,-606.1456191,386.4427654,-71.46925754,-791.732294,-336.6154622,721.4277195,-306.3794252,154.6892999,-242.9361068,-436.5403936,543.5502888,-592.898986,129.1045717,-836.08003,1187.019328,383.0601452,63.49586222,1013.673798,417.8173843,887.3677812,1039.581492,580.6028553,-382.5670741,-510.6172635,-447.6262971,1248.709819,-396.1904146,334.0832835,953.6699561,-275.8587561
338.3690133,74.76570092,-644.0634645,873.696435,-337.4189004,-293.2000247,918.3343188,-550.9567896,-386.4393685,521.566181,528.8413261,-762.0488939,-255.946842,-207.6529862,-157.17741,-103.7695351,-585.2920704,132.7035857,-607.634756,297.7839989,58.50069653,-821.6894709,-367.9668703,638.3737575,-332.4491115,63.12510189,-188.4734538,-435.0812301,461.7606144,-602.5362807,63.79903917,-855.7883285,1099.389814,367.8063289,60.9958543,1063.121575,369.5630111,823.9162541,1012.938113,681.2101244,-333.2669245,-497.0018811,-470.3427296,1236.921379,-428.0778894,251.3684408,863.7852505,-271.4507579
257.814362,189.0208163,-650.6278591,924.2726316,-350.7051557,-302.5403284,853.614399,-489.618428,-388.1796695,431.0798135,643.1319129,-788.6911774,-260.9212613,-208.3443108,-163.8118714,-96.70397538,-582.1445331,47.23907121,-600.7002776,212.3224185,190.2529803,-850.044614,-392.5766326,552.3953916,-354.0166793,-22.8832592,-126.6782731,-437.3315888,377.1236381,-606.0046678,5.451584843,-870.0373432,1005.418488,352.6151985,57.74663393,1099.283231,320.295174,751.5013149,974.224471,775.806163,-273.6272406,-484.1798347,-494.7850003,1211.175015,-453.4078244,171.9797554,770.2267393,-267.1906196
177.4633071,308.5858036,-652.8091837,962.3632119,-361.3402276,-305.5198884,778.1606771,-417.9861462,-392.5081883,342.9358913,751.924522,-812.7217286,-268.921392,-207.1192812,-166.6764192,-92.08720452,-575.6332465,-36.62676141,-584.4861329,131.2024878,321.6946432,-875.5688584,-410.854456,465.0299264,-369.7617691,-102.5625209,-57.98856577,-443.346131,291.114544,-602.3500667,-45.60032506,-877.7547428,906.880956,337.4443361,53.70352374,1121.661825,270.8028278,671.7392385,924.4133278,862.6862996,-203.9141975,-472.7546554,-520.8279656,1172.248585,-472.6676581,96.92819094,674.8267262,-263.0776594
98.65398387,431.5726944,-651.4224143,987.4200552,-368.5169299,-302.9040364,693.5768373,-336.9312857,-399.731981,258.3322731,853.4380492,-833.0120235,-279.9125311,-204.7694984,-166.5985393,-90.45972327,-566.7082982,-117.6242814,-558.3081447,55.40163154,450.6761881,-896.9905146,-423.3250891,377.7586909,-378.415488,-175.3161963,16.95053261,-453.0120568,205.1574998,-590.7207306,-89.20645345,-877.9347291,805.5566451,322.2556813,48.82940917,1130.045255,221.8247087,586.3230679,864.6704915,940.2924994,-124.6462301,-463.2610035,-548.2974002,1121.179368,-486.4472134,27.04653035,579.3425027,-259.1101286
22.60155662,555.9432625,-647.313333,999.1727981,-371.4394274,-295.5500139,601.5909247,-247.5941678,-410.0209714,178.2811708,946.0177887,-848.4253892,-293.714181,-202.0639884,-164.3912724,-92.23086894,-556.3199809,-194.6219058,-521.6853383,-14.28229223,575.0461975,-913.0286794,-430.6094178,291.9758996,-378.7979027,-240.7248469,97.29413164,-466.0453027,120.5960659,-570.3995069,-125.3948274,-869.6717844,703.1871093,307.0161666,43.09729406,1124.497318,174.0362295,496.9789652,796.3207902,1007.253164,-36.59544284,-456.1547822,-576.9653571,1059.232223,-495.411648,-37.01974832,485.4167895,-255.2855938
-49.62373783,679.5611754,-641.337914,997.6299447,-369.3487895,-284.382711,504.0099726,-151.3597362,-423.4019208,103.592827,1028.176737,-857.8494646,-309.9998723,-199.7298966,-160.8342685,-97.66518859,-545.3928657,-266.6446024,-474.3671281,-77.23837403,692.7064259,-922.4295835,-433.4048511,208.9614225,-369.8559297,-298.5429723,182.0120519,-481.9905724,38.66718383,-540.8343673,-154.3592586,-852.1942721,601.4373009,291.6980432,36.49292034,1105.340212,128.0388711,405.4237879,720.8109996,1062.417308,59.21907541,-451.8040327,-606.5445251,987.8621583,-500.2746042,-94.81553912,394.5435198,-251.6013243
-117.1133761,800.2476694,-634.3425784,983.0722884,-361.5492725,-270.3699538,402.674421,-49.82509751,-439.7551141,34.86616124,1098.631939,-860.2304995,-328.300388,-198.434053,-156.6573936,-106.8716823,-534.8013056,-332.8873942,-416.3550561,-133.0450288,801.6655466,-924.0048286,-432.465441,129.8579191,-350.7004759,-348.692964,269.9100773,-500.2256087,-39.52080364,-501.6659666,-176.4439541,-824.8966668,501.8607543,276.2789646,29.01721169,1073.129835,84.3521721,313.3250995,639.6709259,1104.882134,161.5462057,-450.4805862,-636.6822349,908.6725902,-501.7725427,-146.0733852,308.0397258,-248.0546623
-179.1320084,915.8388164,-627.1455051,956.0391128,-347.4344841,-254.497795,299.4136406,55.23999114,-458.8139294,-27.51353163,1156.334809,-854.6085349,-348.0106142,-198.7656872,-152.5271063,-119.7962035,-525.3467512,-392.7238398,-347.9178943,-181.46765,900.0898436,-916.6704694,-428.5821037,55.65262696,-320.6415489,-391.2565357,359.6573985,-519.9700641,-113.0057973,-452.7509869,-192.1258505,-787.3691184,405.8694556,260.7419041,20.68829775,1028.62547,43.40832655,222.2646669,554.4738408,1134.013296,268.9258192,-452.3525136,-666.9548515,823.370665,-500.6411275,-190.7054258,227.0240558,-244.6433466
-235.1236214,1024.242456,-620.5191266,917.3078495,-326.5124943,-237.7462094,196.0037694,161.9383622,-480.1674674,-83.36995872,1200.494574,-840.1523595,-368.4001982,-201.2205818,-149.0357195,-136.2173065,-517.7371948,-445.7096074,-269.5991117,-222.451949,986.3492853,-899.4857284,-422.5632403,-12.83604858,-279.2199586,-426.4639737,449.8193841,-540.2992387,-180.9850929,-394.1800947,-201.9952996,-739.4230321,314.7089745,245.0749858,11.54289712,972.7556149,5.549316353,133.7063141,466.7974236,1149.457392,379.7192851,-457.4774912,-696.8633376,733.7210957,-497.5943686,-228.7906387,152.4022125,-241.3657624
-284.7126093,1123.492941,-615.1738877,867.8680445,-298.4289131,-221.0655407,94.12893108,268.2948656,-503.2664067,-132.7246152,1230.594256,-816.193021,-388.6281257,-206.1869586,-146.6935567,-155.745821,-512.5690025,-491.581392,-182.2159702,-256.1134912,1059.057614,-871.6899934,-415.2159838,-74.96714078,-226.2342088,-454.6814763,538.8945917,-560.1628322,-242.8240174,-326.289477,-206.7357093,-681.1113927,229.4392306,229.2712998,1.636881238,906.5817582,-28.97356722,48.96878623,378.1863029,1151.146494,492.1465436,-465.7972765,-725.8307729,641.4999498,-493.3070556,-260.5581318,84.85936275,-238.2210941
-327.7001139,1211.801972,-611.7433189,808.8906291,-262.9869468,-205.3540038,-4.65327076,372.3083131,-527.4322245,-175.7795084,1246.398889,-782.2545971,-407.7612307,-213.9334047,-145.9239316,-177.8284132,-510.3113537,-530.251541,-86.84983106,-282.7240083,1117.105307,-832.7366702,-407.3282403,-130.2810404,-161.7612254,-476.396797,625.3547549,-578.4087005,-298.060154,-249.6651326,-207.1026903,-612.7426835,150.9210598,213.3287564,-8.955096506,831.2618537,-59.99801951,-30.79593476,290.1171946,1139.294777,604.3285402,-477.1335632,-753.2025724,548.4497933,-488.4008239,-286.3673283,24.85933955,-235.209367
-364.0561271,1287.603969,-610.7704665,741.6935869,-220.1634906,-191.4365045,-98.94128138,472.004208,-551.8698766,-212.8945294,1247.955916,-738.0809178,-424.7965253,-224.5991435,-147.0607989,-201.7553523,-511.2934822,-561.7988451,15.17238953,-302.6951085,1159.68453,-782.3224412,-399.651651,-178.498957,-86.16970528,-492.2033821,707.6863485,-593.8114174,-346.4033748,-165.1393565,-203.9031881,-534.8874415,79.80854374,197.250011,-20.14094752,748.0151174,-87.44709054,-104.6186409,203.9675172,1114.387569,714.333601,-491.1855516,-778.250065,456.2374941,-483.4340063,-306.6859452,-27.3497637,-232.3313688
-393.9079436,1349.594659,-612.6957283,667.7051642,-170.1204154,-180.0450112,-187.5136544,565.4865424,-575.6839488,-244.5603409,1235.587989,-683.6569751,-438.6870852,-238.1869579,-150.3488678,-226.6726454,-515.6949002,-586.4560277,122.3053023,-316.5600094,1186.305492,-720.4105442,-392.8855637,-219.5182478,-0.125091431,-502.7832075,784.4322693,-605.1052322,-387.7319933,-73.77916229,-197.9749896,-448.3767582,16.54688664,181.0424653,-31.81342967,658.0895414,-111.323916,-171.7232057,120.9882235,1077.163335,820.22619,-507.5296139,-800.177968,366.4158482,-478.8952379,-322.0666785,-71.72420358,-229.5884517
-417.5256152,1396.761812,-617.8461659,588.4257728,-113.2103586,-171.8006956,-269.3473583,650.9870047,-597.8982026,-271.3677917,1209.878645,-619.2238788,-448.3710586,-254.5590548,-155.945926,-251.5986221,-523.5387793,-604.5945078,232.8199745,-324.9538977,1196.803887,-647.246822,-387.6620879,-253.4040199,95.41452563,-508.8885429,854.2321585,-611.020786,-422.0854291,23.13327643,-190.1669085,-354.2923527,-38.62453342,164.7183279,-43.85324472,562.7332444,-131.7051241,-231.5313349,42.28142589,1028.589347,920.1164284,-525.621465,-818.1361316,280.3900196,-475.2006087,-333.1234975,-108.4081723,-226.9822268
-435.3050773,1428.407352,-626.4263972,505.3897055,-49.97653157,-167.1980552,-343.6302437,726.9100612,-617.478319,-293.9749738,1171.651511,-545.2864008,-452.8031905,-273.4361425,-163.9270915,-275.4449505,-534.6886613,-616.7070354,344.8456603,-328.5934739,1191.339448,-563.367518,-384.5323041,-280.3774761,199.2119245,-511.3228957,915.8599524,-610.324714,-449.6538304,124.127741,-181.3198577,-253.948208,-85.6644345,148.2947047,-56.13276397,463.1704528,-148.7332385,-283.6620627,-31.21678609,969.8319179,1012.208747,-544.8012397,-831.2357363,199.3895874,-472.6940079,-340.5083989,-137.7132682,-224.5141685
-447.74961,1444.160381,-638.5112105,420.1277178,18.85369436,-166.5912383,-409.7677639,791.8725386,-633.3575213,-313.0731172,1121.943887,-462.6124119,-450.988081,-294.3999552,-174.290698,-297.0419378,-548.8486646,-623.3887912,456.4169688,-328.2561782,1170.385858,-469.5980918,-383.9537022,-300.8015173,309.7736376,-510.9214009,968.2573676,-601.8610436,-470.7651365,227.5798744,-172.248944,-148.8641265,-124.7178063,131.7936782,-68.52014204,360.5825637,-162.6083918,-327.926423,-98.74812359,902.2222424,1094.848101,-564.3018427,-838.5699021,124.446797,-471.6501681,-344.8893985,-160.0948613,-222.1851591
-455.4502541,1443.980975,-654.0400863,334.1314441,92.38139907,-170.182808,-467.3841895,844.7365536,-644.4646241,-329.3525568,1061.975687,-372.2238275,-442.0142307,-316.8994119,-186.9655086,-315.1678225,-565.567341,-625.3175141,565.5248558,-324.759522,1134.712596,-367.0426844,-386.2789515,-315.1641414,425.3817397,-508.5309289,1010.562197,-584.5930931,-485.8700701,331.750804,-163.7266524,-40.73192376,-156.1006329,115.2423404,-80.88354524,256.0943953,-173.5796442,-364.3178392,-159.7384542,827.2189629,1166.56226,-583.2608672,-839.2384221,56.38140006,-472.2798156,-346.9304291,-176.1264219,-219.9950083
-459.0657445,1428.15489,-672.8138502,248.8205116,169.5546149,-178.0152025,-516.3186779,884.6348876,-649.7539269,-343.4699993,993.1148061,-275.3790378,-425.0877904,-340.2605367,-201.8189591,-328.5815965,-584.2453122,-623.2331652,670.1696543,-318.9408722,1085.359472,-257.0642635,-391.7461315,-324.0601821,544.1336651,-504.9901758,1042.130515,-557.64442,-495.5255396,434.8311428,-156.4671496,68.62470385,-180.2818289,98.67274642,-93.09521541,150.7654198,-181.9361727,-392.9988608,-213.7989038,746.368657,1226.098868,-600.7362672,-832.3760771,-4.207733696,-474.7362566,-347.2736934,-186.4728897,-217.9419852
-459.3024419,1397.279631,-694.4937154,165.5130943,249.1921527,-189.9651705,-556.6166556,910.9881936,-648.2362483,-356.0182733,916.8400383,-173.5471701,-399.5648242,-363.7001908,-218.6661325,-336.0587176,-604.146775,-617.9175715,768.4142802,-311.6379608,1023.604821,-141.2558953,-400.4705953,-328.1719145,663.9887975,-501.1099991,1062.552115,-520.3372604,-500.3769014,534.9878383,-151.1117112,177.2953363,-197.8630557,82.12176643,-105.0351166,45.58549582,-187.9985595,-414.2849376,-260.7220488,661.2654601,1272.456138,-615.7258325,-817.1837244,-56.94426829,-479.1226855,-346.5248727,-191.8641224,-216.0224041
